filename,tile,domain,year,I0,J0,I1,J1,lat0,lon0,lat1,lon1,url,,,,,,,
wrfout_d02_3403_2019.nc,3403,d02,2019,342,32,351,41,49.28939819,-115.8562012,48.99000168,-116.3809967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3403/wrfout_d02_3403_2019.nc,,,,,,,
wrfout_d02_3404_2019.nc,3404,d02,2019,342,42,351,51,49.64659882,-115.8164978,49.34719849,-116.3455963,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3404/wrfout_d02_3404_2019.nc,,,,,,,
wrfout_d02_3405_2019.nc,3405,d02,2019,342,52,351,61,50.00389862,-115.7761002,49.70449829,-116.3097,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3405/wrfout_d02_3405_2019.nc,,,,,,,
wrfout_d02_3406_2019.nc,3406,d02,2019,342,62,351,71,50.3614006,-115.7350006,50.06209946,-116.273201,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3406/wrfout_d02_3406_2019.nc,,,,,,,
wrfout_d02_3407_2019.nc,3407,d02,2019,342,72,351,81,50.71910095,-115.6932983,50.4197998,-116.2360001,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3407/wrfout_d02_3407_2019.nc,,,,,,,
wrfout_d02_3408_2019.nc,3408,d02,2019,342,82,351,91,51.07690048,-115.6509018,50.77769852,-116.1983032,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3408/wrfout_d02_3408_2019.nc,,,,,,,
wrfout_d02_3409_2019.nc,3409,d02,2019,342,92,351,101,51.43489838,-115.6078033,51.13570023,-116.1600037,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3409/wrfout_d02_3409_2019.nc,,,,,,,
wrfout_d02_3410_2019.nc,3410,d02,2019,342,102,351,111,51.79299927,-115.564003,51.4939003,-116.1211014,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3410/wrfout_d02_3410_2019.nc,,,,,,,
wrfout_d02_3411_2019.nc,3411,d02,2019,342,112,351,121,52.15119934,-115.5195007,51.85219955,-116.081398,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3411/wrfout_d02_3411_2019.nc,,,,,,,
wrfout_d02_3412_2019.nc,3412,d02,2019,342,122,351,131,52.5094986,-115.4741974,52.21060181,-116.0411987,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3412/wrfout_d02_3412_2019.nc,,,,,,,
wrfout_d02_3500_2019.nc,3500,d02,2019,352,2,361,11,48.19269943,-115.4373016,47.89599991,-115.9524002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3500/wrfout_d02_3500_2019.nc,,,,,,,
wrfout_d02_3501_2019.nc,3501,d02,2019,352,12,361,21,48.54899979,-115.3952026,48.25230026,-115.9145966,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3501/wrfout_d02_3501_2019.nc,,,,,,,
wrfout_d02_3502_2019.nc,3502,d02,2019,352,22,361,31,48.9056015,-115.3525009,48.60879898,-115.8761978,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3502/wrfout_d02_3502_2019.nc,,,,,,,
wrfout_d02_3503_2019.nc,3503,d02,2019,352,32,361,41,49.26229858,-115.3090973,48.96559906,-115.8370972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3503/wrfout_d02_3503_2019.nc,,,,,,,
wrfout_d02_3504_2019.nc,3504,d02,2019,352,42,361,51,49.61920166,-115.2650986,49.32249832,-115.7975006,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3504/wrfout_d02_3504_2019.nc,,,,,,,
wrfout_d02_3505_2019.nc,3505,d02,2019,352,52,361,61,49.97629929,-115.2202988,49.67969894,-115.7572021,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3505/wrfout_d02_3505_2019.nc,,,,,,,
wrfout_d02_3506_2019.nc,3506,d02,2019,352,62,361,71,50.33359909,-115.1747971,50.03699875,-115.716301,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3506/wrfout_d02_3506_2019.nc,,,,,,,
wrfout_d02_3507_2019.nc,3507,d02,2019,352,72,361,81,50.69100189,-115.1286011,50.39450073,-115.6747971,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3507/wrfout_d02_3507_2019.nc,,,,,,,
wrfout_d02_3508_2019.nc,3508,d02,2019,352,82,361,91,51.04859924,-115.0815964,50.75220108,-115.6325989,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3508/wrfout_d02_3508_2019.nc,,,,,,,
wrfout_d02_3509_2019.nc,3509,d02,2019,352,92,361,101,51.40629959,-115.0338974,51.11000061,-115.5895996,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3509/wrfout_d02_3509_2019.nc,,,,,,,
wrfout_d02_3510_2019.nc,3510,d02,2019,352,102,361,111,51.7641983,-114.9853973,51.4679985,-115.5459976,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3510/wrfout_d02_3510_2019.nc,,,,,,,
wrfout_d02_3511_2019.nc,3511,d02,2019,352,112,361,121,52.12210083,-114.935997,51.82600021,-115.5016022,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3511/wrfout_d02_3511_2019.nc,,,,,,,
wrfout_d02_3600_2019.nc,3600,d02,2019,362,2,371,11,48.16360092,-114.9032974,47.86949921,-115.4215012,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3600/wrfout_d02_3600_2019.nc,,,,,,,
wrfout_d02_3601_2019.nc,3601,d02,2019,362,12,371,21,48.51959991,-114.8572006,48.2256012,-115.3796005,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3601/wrfout_d02_3601_2019.nc,,,,,,,
wrfout_d02_3602_2019.nc,3602,d02,2019,362,22,371,31,48.87590027,-114.8103027,48.58179855,-115.3370972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3602/wrfout_d02_3602_2019.nc,,,,,,,
wrfout_d02_3603_2019.nc,3603,d02,2019,362,32,371,41,49.23239899,-114.7627029,48.93840027,-115.2938995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3603/wrfout_d02_3603_2019.nc,,,,,,,
wrfout_d02_3604_2019.nc,3604,d02,2019,362,42,371,51,49.5890007,-114.7144012,49.29510117,-115.25,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3604/wrfout_d02_3604_2019.nc,,,,,,,
wrfout_d02_3605_2019.nc,3605,d02,2019,362,52,371,61,49.94589996,-114.6651993,49.65200043,-115.2054977,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3605/wrfout_d02_3605_2019.nc,,,,,,,
wrfout_d02_3606_2019.nc,3606,d02,2019,362,62,371,71,50.30289841,-114.6154022,50.00910187,-115.160202,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3606/wrfout_d02_3606_2019.nc,,,,,,,
wrfout_d02_3607_2019.nc,3607,d02,2019,362,72,371,81,50.66009903,-114.5645981,50.36640167,-115.1141968,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3607/wrfout_d02_3607_2019.nc,,,,,,,
wrfout_d02_3608_2019.nc,3608,d02,2019,362,82,371,91,51.01739883,-114.5130997,50.72380066,-115.0674973,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3608/wrfout_d02_3608_2019.nc,,,,,,,
wrfout_d02_3609_2019.nc,3609,d02,2019,362,92,371,101,51.37480164,-114.460701,51.08140182,-115.0199966,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3609/wrfout_d02_3609_2019.nc,,,,,,,
wrfout_d02_3610_2019.nc,3610,d02,2019,362,102,371,111,51.73239899,-114.4075012,51.43909836,-114.9717026,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3610/wrfout_d02_3610_2019.nc,,,,,,,
wrfout_d02_3700_2019.nc,3700,d02,2019,372,2,381,11,48.13159943,-114.3700027,47.84030151,-114.8911972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3700/wrfout_d02_3700_2019.nc,,,,,,,
wrfout_d02_3701_2019.nc,3701,d02,2019,372,12,381,21,48.48740005,-114.3198013,48.19609833,-114.8452988,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3701/wrfout_d02_3701_2019.nc,,,,,,,
wrfout_d02_3702_2019.nc,3702,d02,2019,372,22,381,31,48.84339905,-114.2687988,48.55210114,-114.7986984,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3702/wrfout_d02_3702_2019.nc,,,,,,,
wrfout_d02_3703_2019.nc,3703,d02,2019,372,32,381,41,49.19960022,-114.2170029,48.90840149,-114.751297,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3703/wrfout_d02_3703_2019.nc,,,,,,,
wrfout_d02_3704_2019.nc,3704,d02,2019,372,42,381,51,49.55599976,-114.1643982,49.26490021,-114.7032013,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3704/wrfout_d02_3704_2019.nc,,,,,,,
wrfout_d02_3705_2019.nc,3705,d02,2019,372,52,381,61,49.91260147,-114.1110001,49.62149811,-114.6544037,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3705/wrfout_d02_3705_2019.nc,,,,,,,
wrfout_d02_3706_2019.nc,3706,d02,2019,372,62,381,71,50.26929855,-114.0567017,49.97840118,-114.6047974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3706/wrfout_d02_3706_2019.nc,,,,,,,
wrfout_d02_3707_2019.nc,3707,d02,2019,372,72,381,81,50.62620163,-114.001503,50.33539963,-114.5543976,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3707/wrfout_d02_3707_2019.nc,,,,,,,
wrfout_d02_3708_2019.nc,3708,d02,2019,372,82,381,91,50.98329926,-113.9453964,50.69250107,-114.5030975,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3708/wrfout_d02_3708_2019.nc,,,,,,,
wrfout_d02_3709_2019.nc,3709,d02,2019,372,92,381,101,51.3404007,-113.8884964,51.04980087,-114.4511032,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3709/wrfout_d02_3709_2019.nc,,,,,,,
wrfout_d02_3800_2019.nc,3800,d02,2019,382,2,391,11,48.09700012,-113.8375015,47.80830002,-114.3616028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3800/wrfout_d02_3800_2019.nc,,,,,,,
wrfout_d02_3801_2019.nc,3801,d02,2019,382,12,391,21,48.45249939,-113.7832031,48.16389847,-114.3116989,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3801/wrfout_d02_3801_2019.nc,,,,,,,
wrfout_d02_3802_2019.nc,3802,d02,2019,382,22,391,31,48.80820084,-113.7281036,48.5196991,-114.2610016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3802/wrfout_d02_3802_2019.nc,,,,,,,
wrfout_d02_3803_2019.nc,3803,d02,2019,382,32,391,41,49.16419983,-113.6722031,48.87559891,-114.2095032,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3803/wrfout_d02_3803_2019.nc,,,,,,,
wrfout_d02_3804_2019.nc,3804,d02,2019,382,42,391,51,49.52019882,-113.615303,49.23180008,-114.1572037,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3804/wrfout_d02_3804_2019.nc,,,,,,,
wrfout_d02_3805_2019.nc,3805,d02,2019,382,52,391,61,49.87649918,-113.5576019,49.58819962,-114.1041031,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3805/wrfout_d02_3805_2019.nc,,,,,,,
wrfout_d02_3806_2019.nc,3806,d02,2019,382,62,391,71,50.23289871,-113.4989014,49.94480133,-114.0502014,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3806/wrfout_d02_3806_2019.nc,,,,,,,
wrfout_d02_3807_2019.nc,3807,d02,2019,382,72,391,81,50.58950043,-113.4393005,50.30149841,-113.9953003,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3807/wrfout_d02_3807_2019.nc,,,,,,,
wrfout_d02_3808_2019.nc,3808,d02,2019,382,82,391,91,50.94620132,-113.3787003,50.65840149,-113.9395981,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3808/wrfout_d02_3808_2019.nc,,,,,,,
wrfout_d03_0000_2019.nc,0,d03,2019,6,6,15,15,53.61209869,-129.2185059,53.49200058,-129.3769073,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0000/wrfout_d03_0000_2019.nc,,,,,,,
wrfout_d03_0001_2019.nc,1,d03,2019,6,16,15,25,53.73109818,-129.2425995,53.61100006,-129.4015045,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0001/wrfout_d03_0001_2019.nc,,,,,,,
wrfout_d03_0002_2019.nc,2,d03,2019,6,26,15,35,53.85020065,-129.2669067,53.72999954,-129.4261017,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0002/wrfout_d03_0002_2019.nc,,,,,,,
wrfout_d03_0003_2019.nc,3,d03,2019,6,36,15,45,53.96920013,-129.2913971,53.84899902,-129.451004,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0003/wrfout_d03_0003_2019.nc,,,,,,,
wrfout_d03_0004_2019.nc,4,d03,2019,6,46,15,55,54.08819962,-129.3159027,53.9679985,-129.4759064,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0004/wrfout_d03_0004_2019.nc,,,,,,,
wrfout_d03_0005_2019.nc,5,d03,2019,6,56,15,65,54.20729828,-129.3406067,54.0870018,-129.5010071,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0005/wrfout_d03_0005_2019.nc,,,,,,,
wrfout_d03_0006_2019.nc,6,d03,2019,6,66,15,75,54.32630157,-129.3654938,54.20600128,-129.5263062,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0006/wrfout_d03_0006_2019.nc,,,,,,,
wrfout_d03_0007_2019.nc,7,d03,2019,6,76,15,85,54.44530106,-129.3905029,54.32500076,-129.5516968,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0007/wrfout_d03_0007_2019.nc,,,,,,,
wrfout_d03_0008_2019.nc,8,d03,2019,6,86,15,95,54.56439972,-129.4156952,54.44400024,-129.5771942,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0008/wrfout_d03_0008_2019.nc,,,,,,, 
wrfout_d03_0100_2019.nc,100,d03,2019,16,6,25,15,53.62620163,-129.017807,53.50640106,-129.1768036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0100/wrfout_d03_0100_2019.nc,,,,,,,
wrfout_d03_0101_2019.nc,101,d03,2019,16,16,25,25,53.74530029,-129.0413971,53.62540054,-129.2008057,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0101/wrfout_d03_0101_2019.nc,,,,,,,
wrfout_d03_0102_2019.nc,102,d03,2019,16,26,25,35,53.86439896,-129.065094,53.74449921,-129.2248993,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0102/wrfout_d03_0102_2019.nc,,,,,,,
wrfout_d03_0103_2019.nc,103,d03,2019,16,36,25,45,53.98350143,-129.0888977,53.86349869,-129.2492065,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0103/wrfout_d03_0103_2019.nc,,,,,,,
wrfout_d03_0104_2019.nc,104,d03,2019,16,46,25,55,54.10250092,-129.1128998,53.98260117,-129.2736053,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0104/wrfout_d03_0104_2019.nc,,,,,,,
wrfout_d03_0105_2019.nc,105,d03,2019,16,56,25,65,54.22159958,-129.1369934,54.10160065,-129.2980957,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0105/wrfout_d03_0105_2019.nc,,,,,,,
wrfout_d03_0106_2019.nc,106,d03,2019,16,66,25,75,54.34069824,-129.1613007,54.22060013,-129.3227997,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0106/wrfout_d03_0106_2019.nc,,,,,,,
wrfout_d03_0107_2019.nc,107,d03,2019,16,76,25,85,54.45980072,-129.1858063,54.33969879,-129.3475952,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0107/wrfout_d03_0107_2019.nc,,,,,,,
wrfout_d03_0108_2019.nc,108,d03,2019,16,86,25,95,54.5788002,-129.2102966,54.45869827,-129.3724976,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0108/wrfout_d03_0108_2019.nc,,,,,,,
wrfout_d03_0200_2019.nc,200,d03,2019,26,6,35,15,53.63999939,-128.8168945,53.52050018,-128.976593,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0200/wrfout_d03_0200_2019.nc,,,,,,,
wrfout_d03_0201_2019.nc,201,d03,2019,26,16,35,25,53.75910187,-128.8399048,53.63949966,-129,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0201/wrfout_d03_0201_2019.nc,,,,,,,
wrfout_d03_0202_2019.nc,202,d03,2019,26,26,35,35,53.87820053,-128.8630981,53.75859833,-129.0236053,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0202/wrfout_d03_0202_2019.nc,,,,,,,
wrfout_d03_0203_2019.nc,203,d03,2019,26,36,35,45,53.99729919,-128.8863983,53.87770081,-129.0471954,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0203/wrfout_d03_0203_2019.nc,,,,,,,
wrfout_d03_0204_2019.nc,204,d03,2019,26,46,35,55,54.11650085,-128.9098053,53.99679947,-129.071106,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0204/wrfout_d03_0204_2019.nc,,,,,,,
wrfout_d03_0205_2019.nc,205,d03,2019,26,56,35,65,54.23559952,-128.9333038,54.11579895,-129.0950012,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0205/wrfout_d03_0205_2019.nc,,,,,,,
wrfout_d03_0206_2019.nc,206,d03,2019,26,66,35,75,54.35469818,-128.9570007,54.23490143,-129.1190948,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0206/wrfout_d03_0206_2019.nc,,,,,,,
wrfout_d03_0207_2019.nc,207,d03,2019,26,76,35,85,54.47380066,-128.9808044,54.35400009,-129.1432953,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0207/wrfout_d03_0207_2019.nc,,,,,,,
wrfout_d03_0208_2019.nc,208,d03,2019,26,86,35,95,54.59289932,-129.0048065,54.47309875,-129.1676941,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0208/wrfout_d03_0208_2019.nc,,,,,,,
wrfout_d03_0300_2019.nc,300,d03,2019,36,6,45,15,53.65340042,-128.6159058,53.53419876,-128.7763062,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0300/wrfout_d03_0300_2019.nc,,,,,,,
wrfout_d03_0301_2019.nc,301,d03,2019,36,16,45,25,53.77259827,-128.6383972,53.65330124,-128.7991028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0301/wrfout_d03_0301_2019.nc,,,,,,,
wrfout_d03_0302_2019.nc,302,d03,2019,36,26,45,35,53.89170074,-128.6609955,53.7723999,-128.8220978,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0302/wrfout_d03_0302_2019.nc,,,,,,,
wrfout_d03_0303_2019.nc,303,d03,2019,36,36,45,45,54.01089859,-128.6835938,53.89149857,-128.8451996,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0303/wrfout_d03_0303_2019.nc,,,,,,,
wrfout_d03_0304_2019.nc,304,d03,2019,36,46,45,55,54.13000107,-128.7064972,54.01060104,-128.8683929,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0304/wrfout_d03_0304_2019.nc,,,,,,,
wrfout_d03_0305_2019.nc,305,d03,2019,36,56,45,65,54.24919891,-128.7294006,54.12979889,-128.8917999,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0305/wrfout_d03_0305_2019.nc,,,,,,,
wrfout_d03_0306_2019.nc,306,d03,2019,36,66,45,75,54.36840057,-128.7525024,54.24890137,-128.9152985,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0306/wrfout_d03_0306_2019.nc,,,,,,,
wrfout_d03_0307_2019.nc,307,d03,2019,36,76,45,85,54.48749924,-128.7758026,54.36800003,-128.9389038,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0307/wrfout_d03_0307_2019.nc,,,,,,,
wrfout_d03_0308_2019.nc,308,d03,2019,36,86,45,95,54.6067009,-128.7991028,54.48709869,-128.9627075,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0308/wrfout_d03_0308_2019.nc,,,,,,,
wrfout_d03_0400_2019.nc,400,d03,2019,46,6,55,15,53.66650009,-128.4147949,53.54750061,-128.5758057,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0400/wrfout_d03_0400_2019.nc,,,,,,,
wrfout_d03_0401_2019.nc,401,d03,2019,46,16,55,25,53.78570175,-128.4367065,53.66669846,-128.5980988,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0401/wrfout_d03_0401_2019.nc,,,,,,,
wrfout_d03_0402_2019.nc,402,d03,2019,46,26,55,35,53.9048996,-128.4586945,53.78580093,-128.6204071,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0402/wrfout_d03_0402_2019.nc,,,,,,,
wrfout_d03_0403_2019.nc,403,d03,2019,46,36,55,45,54.02410126,-128.4808044,53.90499878,-128.6430054,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0403/wrfout_d03_0403_2019.nc,,,,,,,
wrfout_d03_0404_2019.nc,404,d03,2019,46,46,55,55,54.1432991,-128.503006,54.02420044,-128.6656036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0404/wrfout_d03_0404_2019.nc,,,,,,,
wrfout_d03_0405_2019.nc,405,d03,2019,46,56,55,65,54.26250076,-128.5254059,54.1432991,-128.6884003,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0405/wrfout_d03_0405_2019.nc,,,,,,,
wrfout_d03_0406_2019.nc,406,d03,2019,46,66,55,75,54.38169861,-128.5478973,54.26250076,-128.7113037,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0406/wrfout_d03_0406_2019.nc,,,,,,,
wrfout_d03_0407_2019.nc,407,d03,2019,46,76,55,85,54.50090027,-128.5706024,54.38159943,-128.7344055,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0407/wrfout_d03_0407_2019.nc,,,,,,,
wrfout_d03_0408_2019.nc,408,d03,2019,46,86,55,95,54.62009811,-128.593399,54.50080109,-128.7575989,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0408/wrfout_d03_0408_2019.nc,,,,,,,
wrfout_d03_0500_2019.nc,500,d03,2019,56,6,65,15,53.6792984,-128.2135925,53.5605011,-128.3751984,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0500/wrfout_d03_0500_2019.nc,,,,,,,
wrfout_d03_0501_2019.nc,501,d03,2019,56,16,65,25,53.79850006,-128.2348938,53.67969894,-128.3968964,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0501/wrfout_d03_0501_2019.nc,,,,,,,
wrfout_d03_0502_2019.nc,502,d03,2019,56,26,65,35,53.91770172,-128.2563019,53.7989006,-128.4187012,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0502/wrfout_d03_0502_2019.nc,,,,,,,
wrfout_d03_0503_2019.nc,503,d03,2019,56,36,65,45,54.03699875,-128.2778015,53.91809845,-128.4405975,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0503/wrfout_d03_0503_2019.nc,,,,,,,
wrfout_d03_0504_2019.nc,504,d03,2019,56,46,65,55,54.15620041,-128.2994995,54.03730011,-128.4627075,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0504/wrfout_d03_0504_2019.nc,,,,,,,
wrfout_d03_0505_2019.nc,505,d03,2019,56,56,65,65,54.27539825,-128.3213043,54.15650177,-128.4848938,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0505/wrfout_d03_0505_2019.nc,,,,,,,
wrfout_d03_0506_2019.nc,506,d03,2019,56,66,65,75,54.3946991,-128.3432007,54.27569962,-128.5072937,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0506/wrfout_d03_0506_2019.nc,,,,,,,
wrfout_d03_0507_2019.nc,507,d03,2019,56,76,65,85,54.51390076,-128.3652039,54.39490128,-128.5296936,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0507/wrfout_d03_0507_2019.nc,,,,,,,
wrfout_d03_0508_2019.nc,508,d03,2019,56,86,65,95,54.6330986,-128.3874054,54.51409912,-128.5523071,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0508/wrfout_d03_0508_2019.nc,,,,,,,
wrfout_d03_0600_2019.nc,600,d03,2019,66,6,75,15,53.69169998,-128.012207,53.57320023,-128.1744995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0600/wrfout_d03_0600_2019.nc,,,,,,,
wrfout_d03_0601_2019.nc,601,d03,2019,66,16,75,25,53.81090164,-128.0330048,53.69240189,-128.1956024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0601/wrfout_d03_0601_2019.nc,,,,,,,
wrfout_d03_0602_2019.nc,602,d03,2019,66,26,75,35,53.93019867,-128.0538025,53.81169891,-128.2167969,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0602/wrfout_d03_0602_2019.nc,,,,,,,
wrfout_d03_0603_2019.nc,603,d03,2019,66,36,75,45,54.04949951,-128.074707,53.93090057,-128.238205,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0603/wrfout_d03_0603_2019.nc,,,,,,,
wrfout_d03_0604_2019.nc,604,d03,2019,66,46,75,55,54.16870117,-128.0957947,54.05020142,-128.2597046,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0604/wrfout_d03_0604_2019.nc,,,,,,,
wrfout_d03_0605_2019.nc,605,d03,2019,66,56,75,65,54.2879982,-128.1170044,54.16939926,-128.2812958,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0605/wrfout_d03_0605_2019.nc,,,,,,,
wrfout_d03_0606_2019.nc,606,d03,2019,66,66,75,75,54.40729904,-128.1383057,54.28860092,-128.3029938,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0606/wrfout_d03_0606_2019.nc,,,,,,,
wrfout_d03_0607_2019.nc,607,d03,2019,66,76,75,85,54.52659988,-128.1598053,54.40790176,-128.3249054,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0607/wrfout_d03_0607_2019.nc,,,,,,,
wrfout_d03_0608_2019.nc,608,d03,2019,66,86,75,95,54.64580154,-128.1813965,54.52709961,-128.3468933,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0608/wrfout_d03_0608_2019.nc,,,,,,,
wrfout_d03_0700_2019.nc,700,d03,2019,76,6,85,15,53.70370102,-127.8107986,53.58549881,-127.9736023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0700/wrfout_d03_0700_2019.nc,,,,,,,
wrfout_d03_0701_2019.nc,701,d03,2019,76,16,85,25,53.82300186,-127.8309021,53.70479965,-127.9942017,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d03/0701/wrfout_d03_0701_2019.nc,,,,,,,
